no;nr;year;agric;black;bus;construc;ent;exper;fin;hisp;poorhlth;hours;manuf;married;min;nrthcen;nrtheast;occ1;occ2;occ3;occ4;occ5;occ6;occ7;occ8;occ9;per;pro;pub;rur;south;educ;tra;trad;union;lwage;d81;d82;d83;d84;d85;d86;d87;expersq;diff_lwage;diff_union
515;1081;1982;0;0;0;0;0;4;0;0;0;832;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;10;0;1;0;1.547402501;0;1;0;0;0;0;0;16;0.298257947;0
516;1081;1983;0;0;0;0;0;5;0;0;0;1488;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;10;0;1;0;1.351703405;0;0;1;0;0;0;0;25;-0.195699096;0
517;1081;1984;0;0;0;0;0;6;0;0;0;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;10;0;1;0;1.426116824;0;0;0;1;0;0;0;36;0.074413419;0
518;1081;1985;0;0;0;0;0;7;0;0;0;3171;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;10;0;1;0;1.056600571;0;0;0;0;1;0;0;49;-0.369516253;0
519;1081;1986;0;0;0;0;0;8;0;0;0;3180;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;10;0;1;0;1.264222503;0;0;0;0;0;1;0;64;0.207621932;0
520;1081;1987;0;0;0;0;0;9;0;0;0;2155;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;10;0;1;0;2.000009537;0;0;0;0;0;0;1;81;0.735787034;0
521;1085;1980;0;0;0;0;0;1;0;0;0;1743;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;1;0;1.887123942;0;0;0;0;0;0;0;1;NA;NA
522;1085;1981;0;0;1;0;0;2;0;0;0;2182;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;0;0;1.481521249;1;0;0;0;0;0;0;4;-0.405602694;0
523;1085;1982;0;0;0;0;0;3;0;0;0;2743;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;0;0;1.21764195;0;1;0;0;0;0;0;9;-0.263879299;0
524;1085;1983;0;0;0;0;0;4;0;0;0;3491;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;1;0;0.737586141;0;0;1;0;0;0;0;16;-0.480055809;0
525;1085;1984;0;0;0;0;0;5;0;0;1;2891;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;1;0;1.288773298;0;0;0;1;0;0;0;25;0.551187158;0
526;1085;1985;0;0;0;0;0;6;0;0;0;2340;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;1;0;1.073505759;0;0;0;0;1;0;0;36;-0.215267539;0
527;1085;1986;0;0;1;0;0;7;0;0;0;3016;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;0;0;1.317172289;0;0;0;0;0;1;0;49;0.24366653;0
528;1085;1987;0;0;0;0;0;8;0;0;0;3305;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;0;0;2.017049551;0;0;0;0;0;0;1;64;0.699877262;0
529;1091;1980;0;0;0;0;0;6;0;0;0;2591;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;9;0;1;1;1.111002922;0;0;0;0;0;0;0;36;NA;NA
530;1091;1981;0;0;0;0;0;7;0;0;0;2600;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;9;0;1;1;1.162092566;1;0;0;0;0;0;0;49;0.051089644;0
531;1091;1982;0;0;0;0;0;8;0;0;0;2600;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;9;0;1;1;1.061894655;0;1;0;0;0;0;0;64;-0.100197911;0
532;1091;1983;0;0;0;0;0;9;0;0;0;2600;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;9;0;1;0;1.127573133;0;0;1;0;0;0;0;81;0.065678477;-1
533;1091;1984;0;0;0;0;0;10;0;0;0;2555;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;9;0;0;0;1.189180017;0;0;0;1;0;0;0;100;0.061606884;0
534;1091;1985;0;0;0;0;0;11;0;0;0;2586;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;9;0;1;0;1.22279501;0;0;0;0;1;0;0;121;0.033614993;0
535;1091;1986;0;0;0;0;0;12;0;0;0;2583;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;9;0;1;0;1.164667487;0;0;0;0;0;1;0;144;-0.058127522;0
536;1091;1987;0;0;0;0;0;13;0;0;0;2208;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;9;1;0;0;1.395894527;0;0;0;0;0;0;1;169;0.23122704;0
537;1094;1980;0;0;0;1;0;3;0;0;0;2080;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;12;0;0;0;1.342639089;0;0;0;0;0;0;0;9;NA;NA
538;1094;1981;0;0;0;1;0;4;0;0;0;1960;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;12;0;0;0;1.406497121;1;0;0;0;0;0;0;16;0.063858032;0
539;1094;1982;0;0;0;1;0;5;0;0;0;2280;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;12;0;0;0;1.529702902;0;1;0;0;0;0;0;25;0.123205781;0
540;1094;1983;0;0;0;1;0;6;0;0;0;2140;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;12;0;0;0;1.757596731;0;0;1;0;0;0;0;36;0.227893829;0
541;1094;1984;0;0;0;1;0;7;0;0;0;2080;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;12;0;0;0;1.905689955;0;0;0;1;0;0;0;49;0.148093224;0
542;1094;1985;0;0;0;1;0;8;0;0;0;2270;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;12;0;0;0;1.966231942;0;0;0;0;1;0;0;64;0.060541987;0
543;1094;1986;0;0;0;1;0;9;0;0;0;2025;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;12;0;0;0;2.140417099;0;0;0;0;0;1;0;81;0.174185157;0
544;1094;1987;0;0;0;1;0;10;0;0;0;2025;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;12;0;0;0;2.175559282;0;0;0;0;0;0;1;100;0.035142183;0
545;1096;1980;1;0;0;0;0;6;0;0;0;3000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;11;0;0;0;1.26407671;0;0;0;0;0;0;0;36;NA;NA
546;1096;1981;1;0;0;0;0;7;0;0;0;3120;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;11;0;0;0;1.278080821;1;0;0;0;0;0;0;49;0.014004111;0
547;1096;1982;1;0;0;0;0;8;0;0;0;3320;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;11;0;0;0;0.999762952;0;1;0;0;0;0;0;64;-0.278317869;0
548;1096;1983;1;0;0;0;0;9;0;0;0;3180;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;11;0;0;0;0.965424061;0;0;1;0;0;0;0;81;-0.034338892;0
549;1096;1984;1;0;0;0;0;10;0;0;0;3500;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;11;0;0;0;1.028619885;0;0;0;1;0;0;0;100;0.063195825;0
550;1096;1985;1;0;0;0;0;11;0;0;0;3435;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;11;0;0;0;1.012998343;0;0;0;0;1;0;0;121;-0.015621543;0
551;1096;1986;0;0;0;0;0;12;1;0;0;2750;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;11;0;0;0;1.284339666;0;0;0;0;0;1;0;144;0.271341324;0
552;1096;1987;1;0;0;0;0;13;0;0;0;2960;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;11;0;0;1;1.408174038;0;0;0;0;0;0;1;169;0.123834372;1
553;1098;1980;0;0;0;0;0;1;0;0;0;1495;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;14;0;0;0;1.551967859;0;0;0;0;0;0;0;1;NA;NA
554;1098;1981;0;0;0;0;0;2;0;0;0;1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;14;0;0;0;2.128231764;1;0;0;0;0;0;0;4;0.576263905;0
555;1098;1982;0;0;1;0;0;3;0;0;0;456;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;14;0;0;0;2.757775784;0;1;0;0;0;0;0;9;0.62954402;0
556;1098;1983;0;0;0;0;0;4;0;0;0;1968;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;14;0;0;0;1.509607434;0;0;1;0;0;0;0;16;-1.248168349;0
557;1098;1984;0;0;0;0;0;5;0;0;0;1920;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;14;0;0;0;1.933386207;0;0;0;1;0;0;0;25;0.423778772;0
558;1098;1985;0;0;0;0;0;6;0;0;0;1560;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;14;0;0;0;2.277675867;0;0;0;0;1;0;0;36;0.34428966;0
559;1098;1986;0;0;0;1;0;7;0;0;0;2248;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;14;0;0;0;2.265224457;0;0;0;0;0;1;0;49;-0.01245141;0
560;1098;1987;0;0;0;0;0;8;0;0;0;2144;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;14;0;0;0;2.282758713;0;0;0;0;0;0;1;64;0.017534256;0
561;1102;1980;0;0;0;0;0;3;0;0;0;660;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;13;0;0;0;0.881084502;0;0;0;0;0;0;0;9;NA;NA
562;1102;1981;0;0;1;0;0;4;0;0;0;1820;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;13;0;0;0;2.040220737;1;0;0;0;0;0;0;16;1.159136236;0
563;1102;1982;0;0;0;0;0;5;0;0;0;2405;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;13;0;0;0;1.833003402;0;1;0;0;0;0;0;25;-0.207217336;0
564;1102;1983;0;0;1;0;0;6;0;0;0;2600;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;13;0;0;0;1.774200201;0;0;1;0;0;0;0;36;-0.058803201;0
565;1102;1984;0;0;1;0;0;7;0;0;0;2600;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;13;0;0;0;1.822308302;0;0;0;1;0;0;0;49;0.048108101;0
566;1102;1985;0;0;1;0;0;8;0;0;0;2180;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;13;0;0;0;2.657274485;0;0;0;0;1;0;0;64;0.834966183;0
567;1102;1986;0;0;0;0;0;9;0;0;0;2561;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;13;0;1;0;2.77462697;0;0;0;0;0;1;0;81;0.117352486;0
568;1102;1987;0;0;0;0;0;10;0;0;0;2648;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;13;0;0;0;2.851785898;0;0;0;0;0;0;1;100;0.077158928;0
569;1107;1980;0;0;0;1;0;5;0;0;0;2080;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;0;0;1.543309689;0;0;0;0;0;0;0;25;NA;NA
570;1107;1981;0;0;0;1;0;6;0;0;0;2080;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;0;0;1.570217252;1;0;0;0;0;0;0;36;0.026907563;0
571;1107;1982;0;0;0;1;0;7;0;0;0;2080;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;0;0;1.656601787;0;1;0;0;0;0;0;49;0.086384535;0
572;1107;1983;0;0;0;1;0;8;0;0;0;2080;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;0;0;1.660871625;0;0;1;0;0;0;0;64;0.004269838;0
573;1107;1984;0;0;0;1;0;9;0;0;0;2080;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;0;0;2.001000166;0;0;0;1;0;0;0;81;0.340128541;0
574;1107;1985;0;0;0;1;0;10;0;0;0;2080;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;0;0;1.871322274;0;0;0;0;1;0;0;100;-0.129677892;0
575;1107;1986;0;0;0;1;0;11;0;0;0;2080;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;12;0;0;0;1.890475392;0;0;0;0;0;1;0;121;0.019153118;0
576;1107;1987;0;0;0;1;0;12;0;0;0;2080;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;12;0;0;0;2.035432339;0;0;0;0;0;0;1;144;0.144956946;0
577;1142;1980;0;0;0;0;0;2;0;1;0;1400;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;14;0;1;0;1.413112283;0;0;0;0;0;0;0;4;NA;NA
578;1142;1981;0;0;0;0;0;3;1;1;0;2264;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;14;0;0;0;1.667773485;1;0;0;0;0;0;0;9;0.254661202;0
579;1142;1982;0;0;0;0;0;4;1;1;0;2310;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;14;0;0;0;1.922096014;0;1;0;0;0;0;0;16;0.254322529;0
580;1142;1983;0;0;0;0;0;5;0;1;0;2175;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;14;1;0;0;1.741373897;0;0;1;0;0;0;0;25;-0.180722117;0
581;1142;1984;0;0;0;0;0;6;1;1;0;2340;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;14;0;0;0;2.011050463;0;0;0;1;0;0;0;36;0.269676566;0
582;1142;1985;0;0;0;0;0;7;1;1;0;2340;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;14;0;0;0;2.223542929;0;0;0;0;1;0;0;49;0.212492466;0
583;1142;1986;0;0;0;0;0;8;1;1;0;2748;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;14;0;0;0;2.088562489;0;0;0;0;0;1;0;64;-0.13498044;0
584;1142;1987;0;0;0;0;0;9;1;1;0;2451;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;14;0;0;0;2.34130764;0;0;0;0;0;0;1;81;0.252745152;0
585;1156;1980;0;1;0;0;0;5;0;0;0;1924;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;12;0;1;0;1.302817583;0;0;0;0;0;0;0;25;NA;NA
586;1156;1981;0;1;0;0;0;6;0;0;0;1924;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;12;0;1;0;1.330724478;1;0;0;0;0;0;0;36;0.027906895;0
587;1156;1982;0;1;0;0;0;7;0;0;0;2050;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;12;0;1;0;1.299566388;0;1;0;0;0;0;0;49;-0.03115809;0
588;1156;1983;0;1;0;0;0;8;0;0;0;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;12;0;1;0;1.631099463;0;0;1;0;0;0;0;64;0.331533074;0
589;1156;1984;0;1;0;0;0;9;0;0;0;1730;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;12;0;1;0;1.659153461;0;0;0;1;0;0;0;81;0.028053999;0
590;1156;1985;0;1;0;0;0;10;0;0;0;1820;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;12;0;1;0;1.648178697;0;0;0;0;1;0;0;100;-0.010974765;0
591;1156;1986;0;1;0;0;0;11;0;0;0;1960;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;12;0;1;0;1.554003239;0;0;0;0;0;1;0;121;-0.094175458;0
592;1156;1987;0;1;0;0;0;12;0;0;0;1750;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;12;0;1;0;1.93374753;0;0;0;0;0;0;1;144;0.379744291;0
593;1180;1980;0;0;0;1;0;2;0;0;0;2080;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;13;0;0;0;1.853464723;0;0;0;0;0;0;0;4;NA;NA
594;1180;1981;0;0;0;1;0;3;0;0;0;2080;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;13;0;0;0;1.609437943;1;0;0;0;0;0;0;9;-0.24402678;0
595;1180;1982;0;0;0;1;0;4;0;0;0;2080;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;13;0;0;1;1.690503359;0;1;0;0;0;0;0;16;0.081065416;1
596;1180;1983;0;0;0;0;0;5;0;0;0;2510;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;13;1;0;1;1.537495255;0;0;1;0;0;0;0;25;-0.153008103;0
597;1180;1984;0;0;0;1;0;6;0;0;0;2180;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;13;0;0;0;2.041054487;0;0;0;1;0;0;0;36;0.503559232;-1
598;1180;1985;0;0;0;1;0;7;0;0;0;2080;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;13;0;0;0;1.920112491;0;0;0;0;1;0;0;49;-0.120941997;0
599;1180;1986;0;0;0;1;0;8;0;0;0;2080;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;13;0;0;0;2.113619089;0;0;0;0;0;1;0;64;0.193506598;0
600;1180;1987;0;0;0;1;0;9;0;0;0;2080;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;13;0;0;0;2.217753887;0;0;0;0;0;0;1;81;0.104134798;0
601;1190;1980;0;1;0;0;0;2;0;0;0;1368;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;12;0;0;0;1.510342717;0;0;0;0;0;0;0;4;NA;NA
602;1190;1981;0;1;0;0;0;3;0;0;0;1960;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;12;0;0;0;1.510857105;1;0;0;0;0;0;0;9;0.000514388;0
603;1190;1982;0;1;0;0;0;4;0;0;0;2080;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;0;0;1.061894655;0;1;0;0;0;0;0;16;-0.44896245;0
604;1190;1983;0;1;0;0;0;5;0;0;0;2080;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;12;0;0;0;1.350716591;0;0;1;0;0;0;0;25;0.288821936;0
605;1190;1984;0;1;0;0;0;6;0;0;0;2280;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;0;0;0;1.21604538;0;0;0;1;0;0;0;36;-0.134671211;0
606;1190;1985;1;1;0;0;0;7;0;0;0;1880;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;12;0;0;0;1.173910737;0;0;0;0;1;0;0;49;-0.042134643;0
607;1190;1986;0;1;0;0;0;8;0;0;0;2080;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;12;0;0;0;1.340429068;0;0;0;0;0;1;0;64;0.166518331;0
608;1190;1987;0;1;0;0;0;9;0;0;0;2080;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;12;0;0;0;1.381505847;0;0;0;0;0;0;1;81;0.041076779;0
609;1204;1980;0;0;0;0;0;5;0;0;0;2160;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;8;0;1;0;1.622382283;0;0;0;0;0;0;0;25;NA;NA
610;1204;1981;0;0;0;0;0;6;0;0;0;2080;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;8;0;0;1;1.7525388;1;0;0;0;0;0;0;36;0.130156517;1
611;1204;1982;0;0;0;0;0;7;0;0;0;2080;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;8;0;1;1;1.934755921;0;1;0;0;0;0;0;49;0.182217121;0
612;1204;1983;0;0;0;0;0;8;0;0;0;2080;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;8;0;0;1;1.778595328;0;0;1;0;0;0;0;64;-0.156160593;0
613;1204;1984;0;0;0;0;0;9;0;0;0;2080;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;8;0;0;1;1.868610978;0;0;0;1;0;0;0;81;0.09001565;0
614;1204;1985;0;0;0;0;0;10;0;0;0;2080;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;8;0;0;1;2.011084318;0;0;0;0;1;0;0;100;0.14247334;0
615;1204;1986;0;0;0;0;0;11;0;0;0;2080;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;8;0;0;1;2.251372337;0;0;0;0;0;1;0;121;0.240288019;0
616;1204;1987;0;0;0;0;0;12;0;0;0;2080;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;8;0;0;1;2.250543594;0;0;0;0;0;0;1;144;-0.000828743;0
617;1249;1980;0;0;0;0;0;5;0;0;0;2585;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;11;0;0;0;1.530746579;0;0;0;0;0;0;0;25;NA;NA
618;1249;1981;0;0;0;0;0;6;0;0;0;3050;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;11;0;1;0;1.339992881;1;0;0;0;0;0;0;36;-0.190753698;0
619;1249;1982;1;0;0;0;0;7;0;0;0;2460;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;11;0;0;0;1.659569144;0;1;0;0;0;0;0;49;0.319576263;0
620;1249;1983;1;0;0;0;0;8;0;0;0;2800;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;11;0;0;0;1.383422613;0;0;1;0;0;0;0;64;-0.276146531;0
621;1249;1984;1;0;0;0;0;9;0;0;1;3085;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;11;0;0;0;1.5115062;0;0;0;1;0;0;0;81;0.128083587;0
622;1249;1985;0;0;0;0;0;10;0;0;0;2925;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;11;0;1;0;1.425035238;0;0;0;0;1;0;0;100;-0.086470962;0
623;1249;1986;0;0;0;0;0;11;0;0;0;2188;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;11;0;0;0;1.443959832;0;0;0;0;0;1;0;121;0.018924594;0
624;1249;1987;0;0;0;0;0;12;0;0;0;2404;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;11;0;0;0;1.444379091;0;0;0;0;0;0;1;144;0.000419259;0
625;1272;1980;0;0;0;0;0;3;0;0;0;1560;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;12;0;1;0;1.750865817;0;0;0;0;0;0;0;9;NA;NA
626;1272;1981;0;0;0;0;0;4;0;0;0;1560;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;12;0;1;0;1.832376361;1;0;0;0;0;0;0;16;0.081510544;0
627;1272;1982;0;0;0;0;0;5;0;0;0;1560;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;12;0;1;0;1.755041838;0;1;0;0;0;0;0;25;-0.077334523;0
628;1272;1983;0;0;0;0;0;6;0;0;1;1560;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;12;0;1;0;1.782105446;0;0;1;0;0;0;0;36;0.027063608;0
629;1272;1984;0;0;0;0;0;7;0;0;0;2020;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;12;0;1;0;1.721767068;0;0;0;1;0;0;0;49;-0.060338378;0
630;1272;1985;0;0;0;0;0;8;0;0;0;2203;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;12;0;0;0;1.73331058;0;0;0;0;1;0;0;64;0.011543512;0
631;1272;1986;0;0;0;0;0;9;0;0;0;2104;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;12;0;0;0;1.764681578;0;0;0;0;0;1;0;81;0.031370997;0
632;1272;1987;0;0;0;0;0;10;0;0;0;2080;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;12;0;0;0;1.907598972;0;0;0;0;0;0;1;100;0.142917395;0
633;1311;1980;0;0;0;0;0;2;0;0;0;4057;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;15;0;1;0;0.5567801;0;0;0;0;0;0;0;4;NA;NA
634;1311;1981;0;0;0;0;0;3;0;0;0;4732;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;15;0;0;0;1.554713011;1;0;0;0;0;0;0;9;0.997932911;0
635;1311;1982;0;0;0;0;0;4;0;0;0;4732;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;15;0;0;0;1.68683362;0;1;0;0;0;0;0;16;0.132120609;0
636;1311;1983;0;0;0;0;0;5;0;0;0;4932;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;15;0;0;0;1.644792795;0;0;1;0;0;0;0;25;-0.042040825;0
637;1311;1984;0;0;0;0;0;6;0;0;0;3060;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;15;0;0;0;2.212790012;0;0;0;1;0;0;0;36;0.567997217;0
638;1311;1985;0;0;0;0;0;7;0;0;0;3860;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;15;0;0;0;1.894876838;0;0;0;0;1;0;0;49;-0.317913175;0
639;1311;1986;0;0;0;0;0;8;0;0;0;4418;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;15;0;0;0;1.79108274;0;0;0;0;0;1;0;64;-0.103794098;0
640;1311;1987;0;0;0;0;0;9;0;0;0;2845;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;15;0;0;0;2.058709383;0;0;0;0;0;0;1;81;0.267626643;0
641;1316;1980;0;0;1;0;0;4;0;0;0;2080;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;8;0;0;0;1.543309689;0;0;0;0;0;0;0;16;NA;NA
642;1316;1981;0;0;0;1;0;5;0;0;0;1920;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;8;0;0;0;1.689480662;1;0;0;0;0;0;0;25;0.146170974;0
643;1316;1982;0;0;0;0;0;6;0;0;0;1840;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;8;0;1;0;1.877644181;0;1;0;0;0;0;0;36;0.188163519;0
644;1316;1983;0;0;0;0;0;7;0;0;0;2055;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;8;0;1;0;2.589254379;0;0;1;0;0;0;0;49;0.711610198;0
645;1316;1984;0;0;0;0;0;8;0;0;0;2080;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;8;0;0;0;2.738599062;0;0;0;1;0;0;0;64;0.149344683;0
